,Customer ID,Age,Gender,Annual Income,Spending Score
333,cd5c4d4a-e09c-47b8-8a86-ad7bf33ffcdc,36,Female,27840,36
334,af312505-503a-4a21-b6ed-6f05935e3fae,51,Female,145171,71
335,d7a8d545-2907-46c8-84d7-fa841cf3f15c,38,Male,26427,39
336,232e7d0e-a8ac-484f-a7d9-977cdf8ad90a,27,Male,56203,32
337,58ac92aa-cfd0-4cad-8678-a4b83664f302,19,Male,82173,10
338,0399d445-cd05-4669-9fc1-c1e15d1dae0e,81,Male,54017,17
339,253c1e99-a1f2-4a08-abfd-23886f6fd829,72,Male,54956,2
340,961ce28c-1daf-4da0-80b8-2efd964311ec,78,Male,186007,97
341,f17fbb93-945a-4d78-b6d9-d5e74f766f9d,53,Male,160578,6
342,bb5c5d99-e2d3-4767-8d83-2c81a991a0c3,83,Female,178348,29
343,ae72e9c8-0e7c-487f-838c-6249adecaf9a,77,Female,169719,55
344,9ebb7634-543e-48e6-b54f-60a6f1e443da,54,Female,165825,98
345,3787f7ba-d2be-40b9-aecf-17eacd3dcb50,42,Male,193045,89
346,a0e67ffe-bdf9-4f19-9c1e-8b1fa3b1d509,70,Male,78287,3
347,5a70b81e-ce1c-4a1f-9261-189df19aad74,29,Female,118684,34
348,3b1f7add-30fb-4a26-860f-35ccd355a0de,88,Male,116405,39
349,6f33b4ee-3229-4142-ba94-7bfad1ca0148,37,Male,121849,4
350,5a1ea26f-eb79-45aa-9f7c-8de30082eae2,22,Female,143719,41
351,ccf68e64-dd0a-42c8-af5a-b9c63279585c,21,Female,101576,83
352,b9b12e25-242a-4348-98f2-573f986a933c,36,Female,26334,57
353,86020c4a-69f2-437a-b5a6-e6ac368e4637,50,Male,157555,17
354,a78e4455-ac5e-4661-a51b-08e7a98c21ab,53,Male,74738,55
355,a19318d0-9239-4cd2-aa2c-db80298d3a6e,70,Male,129521,31
356,2265a1ff-39a5-4a9d-b1a1-4ed26bfc4e96,38,Female,137145,59
357,a89bd9bc-80df-43cd-8304-aee824e2f8cb,58,Male,38318,60
358,3e8bb550-47cd-4528-8aa5-3b27ff02073e,48,Female,91467,69
359,6682df3d-1ef3-4e04-8937-4ab41077733b,51,Female,45879,15
360,26949bbb-adee-4a4a-b3cd-4058d5d3d261,27,Male,52391,41
361,1915a8a0-d820-4500-89f8-c07f1779c57c,33,Female,119850,56
362,75bd7ea9-ad1d-4890-90f5-4ea85288a6f4,76,Female,170078,6
363,c31c7f85-2eac-42de-8cf7-2cc98cb185b9,79,Male,117332,26
364,a61dbcfd-b5ac-4490-a6c2-08ef6cd332c9,52,Female,174466,55
365,60ffb19f-7110-47bc-993c-1739aeb1d231,85,Female,101361,96
366,14deeb50-9d65-427d-babd-137e86ccdb5f,18,Male,98304,58
367,1adee7ee-0f65-483f-959e-0a719b870400,41,Female,144752,78
368,c8864ef3-b849-4dec-9600-953a882fe63e,82,Female,24320,23
369,38520282-8c74-4bd1-b64b-ffb002dce3fb,54,Male,106714,20
370,470474a7-c418-46a8-a984-43abeb281407,22,Male,194907,76
371,09145ff5-8f35-462f-8efa-80ce480c734c,75,Male,85799,96
372,3751f31a-9dac-46ed-afbd-b99c326cd984,71,Male,63982,75
373,97e26698-f92c-4cc2-b2fe-09d7d46077ac,41,Female,87073,25
374,c33a5ab2-6085-438a-9d62-a70eafa8beba,90,Female,140436,10
375,39edec99-c6c9-4b6c-bf07-9ea2aa10eddd,21,Female,90740,56
376,8081a26b-3642-4230-830d-c904148c81d2,69,Male,174694,43
377,52b73425-892e-4595-8ca1-5a0c899eeca6,75,Female,71474,91
378,a98dae0c-b521-4d87-9d67-73e1f6874982,70,Male,56374,7
379,7150b9cd-53a8-490d-9654-64aa3333b7ee,40,Male,88459,95
380,65013305-e804-46ec-a7c7-e568dd71a6dd,23,Female,133914,44
381,d8ff5f28-7490-403c-8a40-469ce1c738e9,41,Female,182523,79
382,35ae6135-3d36-4c36-90de-5a7df63f6439,34,Male,183346,22
383,5ad09a15-5b72-4ed8-9e22-eafe4330774d,78,Female,136769,33
384,91bc4e41-7d65-4a22-9f29-a862563247a7,40,Male,20733,51
385,fab1d2ec-7db0-4d26-9f6c-a26659d20511,20,Female,41393,30
386,5d1ba1b5-899f-43be-bdd0-9d03c2ebc539,73,Male,36205,21
387,d9bd54d6-d652-4cbe-b39f-79292185c383,47,Female,65662,57
388,bf8c6ac0-85a0-4546-97b8-b8c80c7260d7,56,Male,97772,74
389,fc69ced1-ed6c-485b-be9d-8db4d4be9fa7,71,Female,197836,15
390,03643ade-854e-48f3-bab3-d961de3d6d7a,57,Female,54469,10
391,a05031f1-d780-4ff4-bbc2-73c14f1af48a,60,Female,124047,98
392,7091c54c-7dca-4eb1-87ac-ee5c42afb534,73,Male,81323,70
393,71f0eb99-7969-4c85-908b-454e7e32998f,82,Female,39391,26
394,0503efbf-1ecc-489d-bb04-0aa739aff1c0,48,Male,101082,26
395,83462fb8-6625-44ec-82dd-c54cc9304d2b,77,Female,109549,74
396,156f1fad-9015-430d-ba9e-6cfc9015de4a,59,Male,194924,40
397,bc2f737f-f1f2-4db9-ab4d-2097eafb1867,60,Male,178052,54
398,f6eb2491-0ac4-4822-84b7-896349f6ca46,23,Female,106726,22
399,4c33493f-20fd-4437-a338-7990a2b1d797,45,Male,198713,19
400,032a65ef-055d-4c22-a863-8cb0bca5f018,63,Male,92958,25
401,2bb15076-9b3e-4f3f-b9dd-cf877c455218,18,Male,159187,56
402,54da95d0-b48b-4791-a6fa-bb9055f48d8f,71,Male,93430,16
403,e87795ae-1dc1-4eb6-b208-c55be553f799,24,Female,42163,74
404,070d9fd6-3c66-49d9-a5b1-57bbb23c4f6f,71,Female,122521,66
405,30979e64-0948-40bd-8a6e-92edf5bc5b70,87,Female,135385,78
406,e1655d99-439f-4e90-a43b-94a215b53536,44,Male,183922,2
407,d32cb77a-edea-4e40-b976-bc0280bcfe93,70,Male,20908,68
408,dd2af46f-e80e-4b0c-b5fe-a85b9e9ab3f7,58,Female,173955,56
409,b3cf2f01-e7c5-4b45-baa2-d5ab405edbfa,88,Female,94293,83
410,b50a462c-c086-4b39-b802-11530bff89d6,26,Female,21649,59
411,03b3e12b-23a1-4970-b138-307e6def23b1,69,Female,180330,53
412,06d01f17-656f-43db-b2cb-abd0659a3a68,73,Male,37561,86
413,e9f8f932-ba71-442b-85a6-56e0d50805b0,88,Female,81898,73
414,2a2c40d7-ef91-4148-bae9-36a5377f27cb,64,Male,101560,75
415,ead643a1-fc51-475c-a5a5-c745b4c114ce,85,Male,44607,13
416,970e0af1-cc43-4103-9663-053816a63740,64,Male,173348,84
417,27e8160a-88ad-48d9-9056-52bd2f225df0,63,Female,127435,77
418,1364c4aa-7a2a-41c4-a3ac-0cdaf54c2501,64,Male,170870,72
419,cd405d75-c622-4f85-9a9b-bd631b7dd235,21,Male,129790,7
420,031f8120-8356-4b4f-9b99-7b70a0e79817,79,Male,80187,83
421,bf8c258f-b951-42b3-b198-51745a1e6ade,83,Male,159614,8
422,de62a1ca-2690-4b16-b9ad-8c5bc1f78849,76,Male,89407,16
423,f81d8190-7562-45fb-a558-ecbafba4fd78,67,Male,153531,59
424,eb18a22c-1e00-4082-92bf-b878b834687b,85,Female,198777,89
425,9b588ef2-105a-452b-b6e8-534b5885a18f,59,Male,78594,19
426,376d2107-1885-41a8-b612-99c09e400c92,55,Male,85115,91
427,19bbaf6c-2193-4a0d-b186-dffc1d475202,39,Male,193628,85
428,faaa3db8-0aa0-4175-b6b8-4b880a029c34,77,Female,102407,100
429,264c05de-ba8e-4e15-95d1-6499d556c257,34,Female,89281,56
430,4022e1a8-dcc1-46f6-be00-fab67feeeba6,86,Male,82548,60
431,6c377620-e3d7-4781-8c93-91cea1fc4f5b,40,Female,103640,52
432,8e84e92e-2f61-4830-95f0-bb21df844e8a,68,Female,91405,1
433,42b811b5-777b-4bac-9a30-d0785201c5d7,79,Male,123445,66
434,3411689e-ddc3-4fe1-b900-af67c14e80d5,29,Male,137270,66
435,737b44d7-dc01-4230-81c5-7c23bf1c0346,83,Male,171348,63
436,fa9324e2-86a6-4f2f-a1fd-c21b89614e18,41,Female,141119,40
437,6715f282-f30c-4f4b-9f27-5088672cda3d,82,Female,127526,14
438,62eb7d37-667a-4a1f-8d21-40fe0cd81ec4,75,Female,185054,47
439,a4ac7a11-4425-4b2d-a7d5-3c9bde3cf26b,78,Female,107494,94
440,0ab046b0-8203-4251-a273-f791df0f288d,53,Male,57688,10
441,c40fc1a0-cc0c-4b6e-b1e3-382988c47593,78,Male,149736,44
442,f8f96e7e-b48a-4651-a1dd-fafd9a7fd1ee,75,Male,50256,78
443,478352ed-b9ef-459e-a590-21bbc3082dfa,66,Female,134911,59
444,c50ca4d2-dc17-44b4-bc05-7ce1f9cdc26e,86,Female,74521,6
445,2bdcd68b-f1db-4f53-895a-297b3fec0d28,29,Male,148755,82
446,ee1aab8e-8116-4158-8b20-df700e20fade,19,Female,161632,9
447,7212d4a1-753d-48d5-9a62-da5a970ea423,68,Male,38528,98
448,028c46e9-3fd2-4e12-aa2c-73e69702672c,84,Male,22909,75
449,38ae414c-383f-4f9a-976b-e1b24eef957d,67,Female,187832,10
450,9621ec0a-1539-42cc-8f4d-76a924a01928,46,Female,95914,81
451,6bf4c7ec-2e20-4295-9c9f-758d99524fe2,55,Female,153041,38
452,edc7c300-5d61-4f15-9e60-78483ae2111d,84,Male,76245,50
453,2e1b6415-3355-4704-a0fe-a539b8a9b209,67,Male,129619,38
454,dd8b9d62-3810-4077-99ee-1a72c45607af,69,Female,198222,25
455,2bba0ae6-555a-4089-808c-81c764472be5,65,Male,119444,93
456,470e5c53-d915-4137-b652-354b2463d671,78,Male,38448,48
457,09fc6bc4-2122-4979-a6e6-125bc356da22,40,Male,97741,52
458,b799551a-fe07-4c8e-b70a-d5df9d66ed81,72,Female,164386,46
459,a17aac11-31ea-4c1c-87a2-8892d1f93824,54,Male,91225,28
460,4853da47-603c-4169-91c4-d68305ad6ca4,19,Female,122126,46
461,66e27f9f-8e65-4952-8406-0032a49fce0d,62,Female,54526,76
462,9e96cf1e-496e-4547-a981-2e485c00dd46,55,Male,158515,50
463,2e72afee-b14d-40b1-a4f9-c2d642f17011,26,Female,154839,83
464,e062a013-6961-425e-9dc3-cf22000fae95,51,Male,154021,71
465,064e51d1-8861-42a0-9b02-91f520d68e13,51,Male,191537,41
466,e3623cad-6a78-4f78-bda3-b8593c88a68d,34,Male,66604,91
467,fa4bd116-edd0-4e77-aed1-0f929a1d0043,79,Female,69881,29
468,030d5b35-bfb5-4f07-a3e9-5ad2682377df,53,Female,85717,13
469,9dfe042d-fe6b-4b74-8e5c-3d03433956d4,49,Female,190332,53
470,ef3c14a1-1f13-4146-b661-bed3eea727b0,48,Male,26077,52
471,49374728-9fb7-4f33-8cee-0cb83eb2c8f5,23,Female,174708,85
472,edc7e074-4462-4bd9-baab-326e27c5adeb,80,Female,156773,67
473,34e84fbd-bc66-4a42-b41f-6698d3d8b095,19,Female,169276,95
474,19e1ca6c-b0df-461c-8cbf-94dd9bf341ec,79,Female,95639,76
475,126ca1fd-f0ef-40da-bfd2-1565b09c53c3,75,Female,124498,27
476,d6de240b-cabe-4204-89fa-93985320af71,44,Female,120679,77
477,2270ca39-aab0-46b3-aa7f-117e931404d3,52,Male,152295,91
478,d2302991-5e2b-4d11-99c1-9080136cf58a,69,Male,165227,27
479,ccfe065d-ce0f-471c-9647-deb0bb47a646,66,Female,159783,32
480,9bfcc6da-bbca-4f11-b734-72fa3c6324d5,38,Female,175705,31
481,e221873f-4c77-4703-92ef-bbed279c81e3,64,Female,137245,60
482,df082063-bc37-4c89-8b1f-9c5498727268,45,Female,194383,4
483,4b9cbf06-dded-4d07-8c1a-02ee164f0d18,73,Female,59263,35
484,d958ae49-2043-4eb4-8462-1aa621b486db,63,Female,95665,99
485,04902637-1050-4e53-8117-60404df896e9,73,Male,48069,82
486,c426a010-2777-4b68-b361-90601fc72cd5,83,Female,113215,70
487,4263a808-f25a-4ff8-98e5-e48d8c8ad50e,74,Male,53856,23
488,49687ab1-89a7-42f8-9b16-5fbe8ea62590,39,Female,172160,6
489,98af53c9-19ba-43e6-98d7-029b2f6da6eb,86,Female,72309,54
490,71109abb-b79d-4e91-939d-1c42db235ce3,41,Male,49545,43
491,505b77e3-529c-48aa-b845-0dcd49f522c2,57,Female,120031,39
492,cb0d250e-0355-437e-837e-55ddc6e47f67,69,Male,167306,54
493,28986534-01cd-4835-a1e7-405a6c3f1f31,66,Male,89511,46
494,44ab91a1-6481-40f6-af9e-f2fb78eb9633,40,Male,55208,16
495,380f9990-f597-43ca-9491-4fd6f61f5a03,60,Female,108863,80
496,7a2e2fe5-6355-4de3-b7bf-a7270078e390,46,Female,181242,98
497,b1d0620c-9c96-41df-84fd-ee59eaa6f085,88,Male,169138,100
498,ff1e47cf-076f-4c16-8893-b160541703ad,57,Female,164003,55
499,43887acb-dfea-46d9-ab39-9104fce4392f,51,Female,37102,43
500,403435df-95ad-4f62-9cc5-0729cd80e005,70,Male,55667,22
501,35b87d46-cb29-4eb6-a0b5-fc17ec631fdd,64,Female,176766,68
502,9001d15f-7ec9-4ca4-ab4e-5005526c90f3,81,Male,196637,74
503,acd44010-74ef-4fbb-950e-bc92c59caed4,20,Female,184387,40
504,3cbcce97-f541-4bf8-8e53-c44b6b2b88a6,58,Male,104660,47
505,cf64f0fe-6060-440a-9cd4-40379bbceda4,77,Female,139804,22
506,25fc839e-3dae-4731-b68c-968c25fabd08,41,Female,174504,52
507,d1119ba8-3b7b-48f9-aaeb-da3412dbc18d,86,Male,52216,62
508,c1026f2f-c4a3-4914-8f48-9227d02606e2,40,Male,80082,79
509,9355cd12-1a34-4899-844b-5c5c9eb7a996,43,Female,127348,7
510,e2166230-573b-4106-9bbd-8605a4d344a2,56,Male,48666,47
511,1fb9276e-2d68-4149-99ac-447f4607c084,74,Female,40689,75
512,7a51308d-08eb-4f01-a82a-ede623afe19b,82,Male,135260,63
513,6a28d182-4618-4412-a59e-7b68dee25833,25,Female,135621,44
514,c21bdd04-476f-4999-b417-bfd058cff096,52,Male,22771,1
515,55b58ffd-8345-4e23-b347-324baab8a7c6,36,Male,185752,31
516,da51938a-f65d-4557-98a1-7a9607362622,58,Male,124853,30
517,8fb6886c-ec45-4839-b914-96a71b188574,83,Female,25680,74
518,00551c59-05ca-427f-bdbe-818fd64384a9,49,Female,123489,79
519,5037bd1e-3bdd-4424-ae1f-6d6197d2166f,79,Female,123362,7
520,85d7e324-5118-4609-ba7a-8f0848458c96,36,Female,133984,93
521,ce242490-c210-4116-a9d7-1b8fd610b0ed,56,Male,50427,52
522,26e32927-7255-476d-894d-e430e0eda8ef,74,Male,109479,75
523,f330001b-caa9-4233-af3e-4f134f342bbe,29,Female,79914,38
524,b5e3b540-dee6-42d4-8c91-22580c12a6b6,48,Male,70861,79
525,1a1193f1-6244-45e5-9633-954980ab46da,61,Male,173781,57
526,8277a8aa-4d2d-4b2a-87b1-ba1c37f4670c,42,Male,124496,64
527,c5e1f96e-0d90-4ed2-954e-ace917275673,20,Male,190420,69
528,9dd88f36-3a4b-4059-8a9f-16736cdb3405,34,Male,100159,59
529,ee28a141-7239-4b72-a0dc-5bf203c3bbc9,33,Male,54510,96
530,0f40a665-7975-41ad-89d1-4f7352dccfca,38,Male,156178,41
531,61d639a9-5457-40f0-ad53-54d98853c0de,51,Male,59939,59
532,e7e22028-a1c3-49ba-b4c3-3348ae98515d,22,Male,145127,53
533,8f00444e-1da2-43d9-886b-b197c82eb336,67,Male,64896,99
534,9988976b-8450-4d0f-b971-83e476609025,84,Female,88812,51
535,4968c704-bb0b-401a-a63b-a16f36aed604,26,Female,154753,57
536,ce34bc0c-3f65-4ed9-8989-c482f03a1d23,69,Male,159919,40
537,f8647746-21db-4c51-971b-1be0c59a881e,19,Male,45336,53
538,d5da1282-d7be-4cbe-9cbf-cb05315284a7,56,Female,160231,12
539,d601e997-b16a-45eb-8c2d-358dad6653b8,41,Male,144324,21
540,31ccf237-208e-4c1c-8733-c5cd379cb3db,22,Female,131870,14
541,6ecaf16d-4bad-499d-9bdb-51f7b54ed43a,69,Male,20104,39
542,654faf06-7ed1-4f1e-aa13-1c6f818a249c,57,Female,77952,5
543,c5dc7337-a6c4-45b4-a2a4-b60912d8be20,24,Male,199076,65
544,3b6b7da7-d27a-4316-bbeb-060382c5305f,31,Male,92650,2
545,b2d3e4f7-bc9b-4aa1-acb6-c775ddb37697,25,Male,170959,70
546,8b1f6a4a-3dd1-431c-9b20-82d9e21fb68f,55,Male,83562,34
547,1467a2a9-cc1b-404b-b7d5-b3c0d3659bed,54,Male,172382,23
548,c392c8b2-eebe-49a7-a236-e9e8675bf558,39,Male,60008,27
549,a5ad4f09-3d73-4f6a-8613-7bc910a2b09c,31,Male,144867,81
550,2d30c536-1459-45f2-bde0-2129ff246c59,72,Male,196122,11
551,2d7ea03c-040d-4b35-afb8-a5ca883bb866,87,Female,27167,33
552,ce368066-c0d8-4217-9bb5-43c60585a337,71,Male,168707,99
553,b72c7273-4639-4693-9982-17bd3c1221ee,69,Female,93861,12
554,7b219b3d-42e0-4fdc-85a2-8e1b79dad1fe,37,Female,55490,27
555,549090ea-4ec1-4a61-8433-aac5005ad67d,47,Female,114120,15
556,ac37ebe5-c003-44b2-83d4-f76596986d38,52,Male,187849,59
557,76589ce3-d58a-497d-b694-3f5477278129,49,Female,99984,63
558,b8565c5b-1304-4d1a-ac05-0badf0b675c9,74,Male,184858,29
559,873d22c5-8cfc-4d79-a7cd-5acf68cbb501,34,Male,160824,50
560,b72f7c21-6d65-4a36-bf5c-7e37fc36e93e,72,Male,73969,65
561,6ba5a806-51d0-49e5-863b-dad8a8165d28,36,Female,138816,65
562,60a3ee00-4efe-4278-9940-d8b9d252cc40,28,Male,145481,88
563,2dbd6575-fb6e-49a2-9238-278090c2fbf0,90,Female,114829,2
564,8d9a2d3b-75b2-4f1b-8f2a-81e3bb22109d,47,Male,87398,24
565,5465e3bf-f711-4fd2-b45c-717147f38548,86,Male,61327,7
566,ed492f68-039c-405e-a34e-5202719c2a40,73,Female,124554,15
567,5f0396c2-0316-4b53-8748-149ff0b84b95,55,Female,83935,85
568,a7c83132-1dbb-407f-a7d2-e3ee8ebe1fc3,67,Male,60892,59
569,19daf9f7-1b0b-4d34-969c-48078c418f78,78,Male,20413,44
570,5e4fc500-dcb6-4942-abe3-b33ad82a2883,64,Male,108810,63
571,f14bb00e-5be7-42f1-bd75-733b4769a850,43,Female,132743,36
572,833b203d-0e6b-475a-bdb8-bc553ec6897b,83,Female,104181,1
573,3bf895e5-5e0c-442c-b445-3c28ae227c62,34,Male,125144,85
574,c1b553a1-4b60-45a0-8504-4107f7495621,77,Female,32247,63
575,25df3e32-d769-428d-a240-4ddb51efcb70,59,Male,111425,52
576,f2cca858-ac79-4b3e-bd2f-b99ca2b49d00,72,Female,38618,31
577,ac4c7f60-6985-414f-9ec3-8a4c6f77350b,57,Male,63778,57
578,3e2bbad6-c766-4c20-a183-49621025d0eb,71,Male,193546,63
579,4a731454-9e35-4850-951e-ca2e08e0f7ad,31,Male,30505,48
580,a696eb09-1ce6-4f1b-a3c1-336806397bb0,81,Female,72824,24
581,72c92f43-a16c-4d71-b966-c6ea64d31370,82,Male,117130,58
582,1093b0bc-3a07-4dd3-8036-66fdcb9bd901,41,Male,114443,14
583,45b1208c-9fdf-4e88-b2d3-50e815ef9a05,58,Female,126819,34
584,d717f4be-dc78-4a01-a3f5-11e57c4bb43b,72,Female,160849,97
585,7e99ebf1-ab7a-40b1-9656-c3cccdd12b5f,80,Male,95597,47
586,d5a441cf-dc26-485b-a638-9711e3a15436,23,Female,73735,98
587,56d3b30b-c2d8-4ad5-b031-394668d7638e,83,Female,163569,18
588,45622381-d950-4646-a0f7-842cc10bc0e8,35,Female,195678,71
589,e150c0aa-997d-4e8b-ae35-d0b78549bc19,67,Male,122477,19
590,c95b7ca2-84fb-45b4-bee5-c300aa055d16,29,Female,98005,38
591,b304514e-1a28-4e8e-8c54-39969bcd19e2,66,Female,140084,44
592,527efc80-457d-4deb-a283-88bb9cfe7bec,33,Female,183148,84
593,90173a4d-c9dd-4995-8e4c-361e4705d988,87,Male,140111,44
594,09d2443c-4837-4d9d-84f9-19d0e979056a,72,Female,38611,87
595,15b576e2-b7d0-4f1d-8d18-734c2383dab4,61,Male,195305,66
596,c296cdc8-4444-4a08-b6ff-9126a7284cc3,63,Male,170688,73
597,19d578e4-d81b-48d3-9b8b-7fab47566bbc,69,Female,78140,41
598,7a9f8d8c-a039-4fb8-aa26-c8861b758819,31,Male,153008,58
599,df8e8372-4d90-40be-8ea5-7fb1f623d785,27,Female,131134,99
600,eac0eabe-545e-49df-b14b-bdcf8919905f,22,Male,76090,13
601,1143b9c9-a3b2-48af-982e-b151314a8d34,38,Female,184355,71
602,2e976814-847e-4158-a032-fd0c0320ce4c,83,Female,31241,58
603,adda497d-25b5-4cb2-8384-f78d3f441068,50,Male,91230,27
604,4ff50d90-4f71-47c9-a333-caf259c8fdb1,38,Female,65547,61
605,44faad8a-2306-4ee4-991c-c9c516a4dbb1,75,Male,129187,21
606,30f5d3bf-0bf7-40de-b300-dafed77e7ce6,70,Female,91037,11
607,f0e9e0c0-867b-4065-a35e-21fdc7d86b3b,85,Female,153007,31
608,dea3732f-67ac-47b9-8631-43956f311b49,87,Female,152894,70
609,50c50d06-8e52-463f-af64-5850b1217e60,57,Male,31879,43
610,484c79e1-ecd4-44c4-817f-74bb5c78c5ce,36,Female,96992,80
611,8456b5c3-2974-4fac-b31f-a1c56c6a60d2,54,Male,174665,37
612,27e429dc-d7b1-42ea-832f-462357fd8799,43,Female,56543,81
613,588d0ee6-93bf-4c1a-88b1-370fc6ca761a,87,Female,24933,70
614,0404da48-6db3-4b67-b8cf-b72277be4650,39,Female,47123,26
615,f3f9a1a3-7712-4c6d-b7b7-c0cc1bade333,74,Male,134385,26
616,92814986-d26d-4231-a016-863974631bdd,45,Female,71723,21
617,a5faffb9-ca97-499c-a93d-36856214d075,26,Female,158873,77
618,5284802a-97a7-4ad2-a565-5f0f51f3653e,44,Male,163155,79
619,0c122e0f-5de1-4aa0-aeb5-79d285a9a73e,21,Male,144965,36
620,c6379002-35e1-4aee-8685-235b5327e76e,31,Female,144207,81
621,5b6b4a30-7df2-4cc9-ac8e-a5085e81561a,82,Male,109643,16
622,513c5543-3d49-468e-b04c-fd765cae21dc,22,Male,100009,28
623,99c167a9-5178-43ef-9f1c-6d3f7ef003b7,53,Male,71711,100
624,fa7ea57e-76ea-4cc3-a633-b7a66f3b7ade,69,Male,192592,71
625,7e8c1987-e66c-413b-b567-b9bf505c010e,30,Female,196354,9
626,8240fcbc-7598-4999-a4d5-dc4bb6dcd972,64,Female,183627,18
627,f0708652-3dca-4b5a-86ba-c62e0f76fd1e,82,Female,194775,74
628,0b5afeed-5b9c-4330-a46c-88333593ce60,57,Female,167315,32
629,b3d859dd-f5a9-4853-bc94-5588fcdfa94a,22,Female,140054,51
630,892c0f4a-7037-441c-a126-637a31596f5f,56,Male,97860,53
631,7cee04e5-c37d-4d69-a58d-082b1b4b5f9c,90,Female,199124,11
632,e073983a-ae0d-4918-bece-d071626464a1,34,Female,57864,62
633,c1e51247-0b72-4b6c-a766-3a36e4b2624b,41,Male,95094,78
634,cb4927bb-614b-47ef-b8f1-51d6dc375d89,21,Female,146016,85
635,767a2cad-d10b-4666-ac94-115312952d3e,21,Male,63732,88
636,ad4bc127-0aa4-4d33-9d87-a5c478c3a302,47,Male,40378,10
637,1ce0ef0f-d256-416b-8097-32c19859a7a5,87,Male,142648,72
638,c7565eb7-2b6d-4aba-ac41-cbb1b6b0c3df,86,Male,183401,24
639,5162e1fd-bfc0-4091-9be6-7d95a314db88,71,Female,74309,26
640,c06d4970-01f5-4d1b-995f-557a8682d0ea,20,Male,150191,99
641,7cb9db97-859c-421c-bbbc-125aa6607c8b,33,Male,139770,8
642,7a5d005f-46a1-4c7a-83d3-63c8dd6fde17,64,Male,195668,83
643,118f87cd-439c-4940-be45-cdbd1d4f6d96,84,Male,196994,86
644,ec9b5114-6215-428f-9baf-f0800a7467aa,66,Male,153493,46
645,b6122d1a-d442-40f1-98aa-21b562650f5f,21,Female,65829,71
646,fe0508c0-849d-4766-b9ee-6a94034fabb2,71,Female,68902,7
647,d947cee6-2d54-4c52-aca6-50e52af21aeb,48,Male,34334,72
648,2c24d845-2ea3-4c81-8d75-ef0574a480e2,69,Female,140446,31
649,135dfd93-41fb-4e21-8dc8-1265e825cb8a,42,Female,50311,98
650,4340286f-6182-46ad-84e2-ebb118a3cf62,62,Male,180947,48
651,dcfef52c-6219-41c7-8fb0-57a2e9df9360,50,Female,75689,44
652,fb5fe281-ca63-4020-8980-3adbe75d84b9,82,Male,168093,92
653,877a2daa-1668-43cb-b65c-443afaf23416,84,Male,90479,96
654,88d57f33-c55f-468b-a01f-d1749b63ff33,34,Female,67592,9
655,92550b23-8359-4ea9-a52c-beac4be84d90,54,Female,38854,91
656,8116c437-b27f-4b2e-924c-3a0d8a5c07ca,37,Female,63136,78
657,bec321ab-eb0c-4ad9-934a-3e6dd5656a59,90,Male,133348,62
658,2b3f121b-d6b9-4211-8c14-2a04a9f96086,39,Male,190374,50
659,8570eed3-2861-4032-b3b9-25e940a420c8,87,Female,131804,6
660,eb7cc479-6b17-415b-8635-b706ebe7b6f3,39,Male,119018,38
661,6a2b5660-4f26-45f7-a80f-bc9f729e78d1,80,Female,48706,31
662,39f7c919-5a06-4705-94b0-1eed8f21e01d,68,Female,140546,51
663,3b2355b0-2e66-4aed-8c9b-43d69dbc3096,66,Female,112968,73
664,e194d33d-68a3-40a5-9412-10a8f260c541,85,Male,129072,61
